shot_id,shot_made_flag
1,0.331392430452
8,0.316011316958
17,0.745293235235
20,0.745293235235
33,0.33129080689
34,0.33428333519
35,0.390154233112
36,0.388987150631
37,0.649308019896
38,0.31681275207
45,0.389436742362
50,0.307519064956
55,0.326070723091
60,0.343501931535
66,0.320638038445
67,0.310671073177
71,0.333721781853
80,0.321453851807
85,0.317761767895
86,0.583950599956
95,0.597774665374
104,0.319368232486
113,0.317769854903
123,0.310205298647
126,0.762506365921
133,0.648953953796
141,0.319630611816
144,0.332100707256
150,0.745293235235
152,0.328073070125
153,0.745293235235
156,0.347040711236
159,0.9156140317
165,0.782066712038
172,0.33428333519
182,0.948986324888
192,0.326200777915
193,0.745293235235
196,0.325341441607
202,0.310805663902
210,0.315042198408
211,0.316859723519
228,0.970328790569
257,0.333410673255
260,0.333410673255
264,0.332628706526
267,0.577666392566
279,0.948986324888
282,0.331857709165
293,0.326517579338
299,0.762069819811
300,0.589265545484
301,0.757808651936
317,0.324902417441
327,0.340179611991
328,0.324648927798
335,0.388501295608
346,0.760820381589
348,0.320963852799
365,0.327771283058
390,0.745293235235
391,0.745293235235
392,0.755554719746
397,0.341968561946
418,0.33894966458
428,0.306815019346
434,0.588855183041
439,0.388501295608
440,0.338876020073
456,0.319734430827
459,0.320538126471
472,0.335575571911
480,0.309301409366
491,0.342726194046
497,0.329916279987
509,0.337080933125
511,0.341845938404
523,0.321449173274
533,0.333704282361
544,0.388501295608
546,0.330788613126
555,0.745293235235
558,0.33760792902
560,0.312633302005
573,0.309137201744
591,0.337434969286
596,0.321559464872
597,0.320806889107
601,0.590129473029
605,0.334576359723
617,0.322943146797
628,0.30594860871
634,0.331184442637
646,0.319531816092
649,0.331787910226
651,0.745293235235
654,0.782066712038
656,0.388501295608
657,0.325177115843
669,0.333014223181
670,0.948986324888
693,0.588939480299
694,0.31788948097
699,0.326117550631
711,0.333297509436
718,0.328787130794
722,0.325061620562
723,0.318641334354
725,0.595216297342
734,0.329478461412
735,0.388501295608
737,0.758518936538
746,0.326620359802
747,0.607570368971
766,0.336971069296
767,0.306366225909
771,0.308220877375
773,0.311313949976
774,0.328137737209
783,0.319052352587
784,0.321621283278
789,0.307966338803
792,0.340579507832
804,0.318978422867
809,0.325693219357
812,0.302807187138
813,0.338985460347
817,0.3189224764
820,0.326598327436
825,0.316785217261
826,0.335622984354
829,0.336903024745
855,0.339325952131
859,0.745293235235
862,0.340918990799
870,0.32042506702
876,0.328774583864
880,0.314508081761
886,0.976294088322
889,0.764127921988
891,0.388501295608
897,0.976294088322
902,0.32944598198
903,0.31865956043
908,0.339539861289
909,0.323957710294
920,0.334721949335
922,0.333485055533
924,0.602782021884
932,0.331942060996
934,0.339999421374
937,0.34100384767
941,0.327047132571
943,0.32726901543
950,0.317345443885
952,0.331008379426
954,0.948986324888
963,0.312282941268
975,0.32549570666
979,0.32593858933
981,0.328361144377
983,0.330952028219
985,0.388966083098
989,0.38949657195
995,0.334121746568
998,0.388501295608
1008,0.319127571707
1019,0.687709161428
1023,0.337360230298
1026,0.332928946898
1029,0.599417760553
1034,0.772387995954
1036,0.587019187326
1038,0.315095473294
1039,0.604169745178
1051,0.347040711236
1052,0.306783996652
1066,0.328874337986
1087,0.317672589079
1092,0.331643491722
1094,0.769339371075
1098,0.333723469465
1099,0.335148008146
1102,0.341702509092
1118,0.328993201765
1131,0.321054816313
1133,0.745293235235
1135,0.948986324888
1138,0.388501295608
1139,0.782066712038
1142,0.340160691475
1151,0.388284032711
1152,0.316295577948
1155,0.747061001343
1165,0.327636072291
1167,0.970564139388
1172,0.3906511471
1174,0.75998714847
1180,0.388501295608
1200,0.334923955126
1202,0.332311300087
1227,0.596316449516
1228,0.650355399942
1229,0.316657741876
1237,0.388501295608
1241,0.329145397954
1256,0.313203489665
1279,0.334745491973
1293,0.388501295608
1295,0.315717461628
1319,0.745293235235
1320,0.329973314783
1321,0.762881186179
1322,0.594396265882
1334,0.338281143202
1351,0.710083211076
1373,0.321843229819
1375,0.305542610799
1380,0.390060606673
1382,0.763463098787
1385,0.347040711236
1399,0.320892817706
1403,0.948986324888
1428,0.307737241756
1434,0.325930113737
1444,0.948986324888
1448,0.332484431462
1466,0.768620673967
1476,0.332275860179
1478,0.333615026492
1485,0.329679924578
1491,0.745293235235
1494,0.60018096889
1500,0.388501295608
1501,0.598134720603
1503,0.331269333302
1519,0.648953953796
1524,0.324727733091
1529,0.761239142311
1533,0.710083211076
1538,0.976294088322
1539,0.326074109303
1546,0.388501295608
1555,0.33256624159
1559,0.320058547743
1563,0.579779281932
1565,0.745293235235
1574,0.320658549167
1591,0.324202549737
1594,0.31109421114
1605,0.308028859481
1611,0.332621295741
1614,0.327618212504
1620,0.327125765923
1626,0.308748113382
1630,0.335391343273
1632,0.335344481096
1634,0.321315672446
1643,0.319659564911
1651,0.335131706861
1655,0.318403555202
1658,0.310235497344
1659,0.326082438055
1665,0.329843265563
1675,0.326274020125
1680,0.782066712038
1690,0.330880600121
1696,0.313319704232
1714,0.317243250198
1721,0.316447997641
1726,0.323509204845
1728,0.325325843478
1734,0.330962532491
1735,0.330149530134
1740,0.323161173448
1744,0.762033852216
1747,0.315126442481
1752,0.307829970473
1763,0.745293235235
1765,0.745293235235
1769,0.314542018317
1785,0.6021432568
1787,0.329472757571
1788,0.388501295608
1793,0.311141737634
1800,0.335530378364
1825,0.333262016849
1826,0.745293235235
1834,0.327840822062
1843,0.340090399216
1844,0.339886410878
1848,0.328511484501
1849,0.388501295608
1860,0.388501295608
1863,0.388501295608
1875,0.594255563378
1883,0.334331096031
1890,0.328999192817
1892,0.333701200772
1893,0.332628706526
1897,0.326306437328
1905,0.315810721094
1908,0.595065066058
1931,0.320822748761
1940,0.782066712038
1943,0.331681470891
1947,0.322687949077
1965,0.603229356391
1967,0.335712506798
1968,0.33494060204
1972,0.745293235235
1982,0.30990344373
1985,0.307473700341
2005,0.771311320551
2010,0.76264094575
2021,0.331450745098
2024,0.755873771208
2036,0.332760273375
2043,0.601228757706
2047,0.563582653884
2049,0.316069294726
2055,0.324252608587
2065,0.336692717392
2066,0.307782627973
2070,0.318214937408
2077,0.9156140317
2085,0.760331226203
2095,0.58767011783
2097,0.648953953796
2108,0.388501295608
2112,0.749358759626
2113,0.747651796574
2122,0.325061620562
2139,0.334014927403
2144,0.600725551114
2146,0.316868684939
2148,0.33988106628
2149,0.710083211076
2157,0.339438502901
2159,0.331675023139
2168,0.330042478924
2176,0.388501295608
2178,0.648953953796
2181,0.313343132541
2187,0.754596599841
2188,0.325278286228
2190,0.307968797369
2194,0.388501295608
2197,0.321234976303
2214,0.338228739998
2217,0.324794578174
2222,0.320591623399
2223,0.30925657119
2226,0.306908437898
2230,0.710083211076
2240,0.347040711236
2247,0.339049855765
2250,0.318841594284
2259,0.580770789452
2262,0.330304439499
2266,0.340132776476
2305,0.326826881978
2310,0.32684602721
2313,0.388501295608
2319,0.767710271408
2320,0.586784614647
2345,0.317713084894
2350,0.648953953796
2356,0.315143940463
2360,0.58680637374
2370,0.339814000771
2386,0.333014223181
2398,0.339408998982
2414,0.745293235235
2435,0.745293235235
2439,0.347040711236
2446,0.745293235235
2458,0.310432266338
2465,0.311908572136
2466,0.334593881981
2470,0.330061356068
2495,0.745293235235
2501,0.331466945892
2507,0.319757778883
2533,0.324736871067
2537,0.315723983375
2538,0.30944076851
2541,0.322058692097
2542,0.745293235235
2544,0.83652767233
2554,0.316808715076
2555,0.312540552219
2565,0.346688526764
2575,0.744560782648
2586,0.388501295608
2588,0.324878533772
2594,0.648953953796
2617,0.388501295608
2618,0.323988094185
2623,0.976294088322
2631,0.388501295608
2640,0.320018067384
2642,0.745293235235
2647,0.322024423189
2663,0.335658607188
2664,0.328652857126
2676,0.336041721896
2680,0.970328790569
2681,0.335754616096
2691,0.325635698273
2693,0.334704329537
2695,0.388501295608
2704,0.325267633225
2708,0.324610765298
2709,0.970328790569
2717,0.745293235235
2722,0.334136684984
2728,0.307638593023
2732,0.745293235235
2743,0.391814903525
2752,0.320105438194
2757,0.745293235235
2761,0.388501295608
2769,0.317084769405
2771,0.388501295608
2774,0.327741332783
2776,0.331492586591
2781,0.328675478472
2793,0.318838394678
2799,0.304419085234
2803,0.322389012062
2811,0.322977564688
2818,0.316674772305
2824,0.389003494638
2828,0.745293235235
2829,0.323509204845
2830,0.334576359723
2842,0.745293235235
2847,0.710083211076
2848,0.306981664942
2868,0.305367715906
2870,0.323589828947
2885,0.328658113067
2886,0.321890796786
2889,0.584600375841
2903,0.33348285205
2904,0.745293235235
2918,0.771800052762
2919,0.317226884701
2922,0.332896557183
2923,0.326129518842
2931,0.327175826092
2945,0.321582872072
2955,0.332177180176
2957,0.648953953796
2960,0.745293235235
2963,0.309911694171
2966,0.782066712038
2972,0.764124128399
2974,0.322260083374
2982,0.32217508599
2984,0.76310357868
3016,0.388501295608
3021,0.326458995306
3023,0.782066712038
3025,0.332796908526
3029,0.312687981463
3034,0.745293235235
3038,0.317446459685
3040,0.332521688408
3051,0.754567450162
3062,0.311247133432
3069,0.307024874815
3071,0.3206492813
3076,0.948986324888
3079,0.320431918009
3081,0.321912919925
3082,0.334178696059
3084,0.770318148103
3098,0.34196104426
3104,0.340991514748
3105,0.32741218743
3114,0.745293235235
3118,0.331025293224
3122,0.322604475139
3132,0.321627276236
3138,0.328836091972
3141,0.388501295608
3156,0.648953953796
3162,0.745293235235
3167,0.321354752858
3170,0.335611554021
3171,0.304886245396
3172,0.321609145728
3176,0.976294088322
3180,0.327986566314
3189,0.320040812338
3198,0.329753643146
3206,0.330348842632
3215,0.391535898779
3222,0.648826627561
3228,0.319316048253
3229,0.316642862232
3232,0.329135043659
3233,0.318578356349
3238,0.317933175237
3256,0.387662525752
3264,0.597619150415
3273,0.333457050903
3275,0.586902485599
3285,0.365287257486
3289,0.306050073157
3294,0.306709011786
3306,0.323862215917
3311,0.745293235235
3318,0.317736857419
3322,0.60322011143
3324,0.324187833926
3334,0.577805155043
3341,0.334953711748
3345,0.318748886883
3346,0.948986324888
3352,0.322107917227
3368,0.331697151572
3371,0.322952018037
3372,0.334922186402
3375,0.334221154172
3384,0.325710504108
3387,0.30693093195
3393,0.33162304737
3406,0.335429085646
3411,0.57980998429
3412,0.748033245258
3414,0.584216418017
3417,0.689261040856
3420,0.745293235235
3423,0.745293235235
3436,0.317816317794
3438,0.710083211076
3442,0.323270707791
3443,0.328129061711
3451,0.313065341308
3461,0.321679049226
3489,0.324385520744
3491,0.587203590436
3510,0.760125383708
3515,0.583576627071
3527,0.330314022472
3530,0.388501295608
3540,0.333841736378
3582,0.332398979119
3604,0.388501295608
3605,0.324681343517
3609,0.318824501695
3624,0.325900601263
3628,0.745293235235
3630,0.315220216895
3641,0.307521861895
3642,0.308869355972
3648,0.327890311141
3650,0.976294088322
3652,0.970328790569
3660,0.334879244566
3664,0.318832185685
3670,0.323078497897
3672,0.319017976735
3680,0.388501295608
3682,0.976294088322
3685,0.595929657014
3686,0.323126467154
3689,0.329872347846
3705,0.333653030039
3712,0.310213719057
3713,0.331575198805
3719,0.307897897722
3721,0.326831688844
3723,0.751930458059
3724,0.310764631411
3727,0.324869969072
3733,0.563928706856
3734,0.33056404623
3742,0.313614462669
3770,0.318781246195
3777,0.331777602352
3778,0.340545862182
3780,0.309895535218
3783,0.322024603227
3784,0.326297671901
3788,0.326323624038
3790,0.326244898131
3794,0.33150823541
3795,0.329381889558
3796,0.335605073622
3801,0.584837780072
3806,0.331688428426
3813,0.331839821274
3814,0.331996448716
3818,0.388200315549
3824,0.334282007221
3836,0.323708096802
3853,0.328447936008
3855,0.324287969164
3858,0.388501295608
3861,0.745293235235
3866,0.326739194927
3870,0.33203988701
3874,0.976294088322
3876,0.306591972932
3878,0.320727571528
3890,0.325246540548
3900,0.9156140317
3904,0.313749748158
3906,0.339793230165
3907,0.331052050222
3908,0.326561628009
3912,0.388501295608
3918,0.970328790569
3923,0.970328790569
3924,0.333501760828
3925,0.388501295608
3927,0.581363934819
3955,0.970328790569
3964,0.388501295608
3969,0.388501295608
3974,0.745293235235
3976,0.388501295608
3984,0.324774438929
3991,0.323358724182
3993,0.976294088322
4009,0.317344416191
4011,0.333474543918
4020,0.326362273852
4033,0.328885040281
4041,0.315253073787
4045,0.782066712038
4052,0.388501295608
4055,0.332504298252
4056,0.332989244121
4057,0.332276735683
4067,0.976294088322
4069,0.320690157293
4077,0.319212730115
4094,0.340131885394
4095,0.340449549728
4100,0.323739512363
4119,0.318501384937
4130,0.691110833289
4131,0.336524425957
4132,0.566304420935
4134,0.651592565678
4137,0.914074657425
4138,0.330552172244
4143,0.326593796743
4145,0.390421154571
4148,0.327162277067
4163,0.31811903377
4166,0.309061732931
4169,0.745293235235
4170,0.339272132369
4174,0.388501295608
4180,0.323393345647
4199,0.976294088322
4201,0.306121239329
4203,0.334091237578
4210,0.35615423246
4211,0.306665662201
4213,0.970328790569
4225,0.31678022381
4235,0.306269944488
4242,0.311629509686
4245,0.331471787399
4250,0.333697220333
4252,0.32582446205
4254,0.388501295608
4263,0.388501295608
4264,0.388501295608
4268,0.336252118007
4270,0.333696776273
4282,0.745293235235
4283,0.327856591967
4291,0.330979611065
4304,0.31977307297
4306,0.324336743047
4309,0.304227728379
4310,0.311922478743
4313,0.311302188773
